year,mergecode,totalenroll,white,black,hispanic,lowincome,droprate,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,charter,districtcode,state,year_21
21,050162020170001,3621,45.6,25.1,19.4,32.5,1.4,171449001804,0.2,0.8,0.0,0.9,0,05016202017il,il,1
17,050162030170001,2960,84.9,0.6,3.8,3.5,0.0,172820002975,0.0,0.0,1.0,0.0,0,05016203017il,il,0
18,050162030170001,2934,83.8,0.6,3.7,3.7,0.0,172820002975,0.0,0.0,1.0,0.0,0,05016203017il,il,0
19,050162030170001,2963,79.9,0.6,4.9,4.2,0.8,172820002975,0.0,0.0,1.0,0.0,0,05016203017il,il,0
21,050162030170001,2998,78.0,0.4,6.9,3.9,0.3,172820002975,0.73,0.27,0.0,0.64,0,05016203017il,il,1
17,050162030170002,1037,80.6,0.7,4.2,2.8,0.0,172820004263,0.0,0.0,1.0,0.0,0,05016203017il,il,0
18,050162030170002,991,78.6,0.0,5.2,3.7,0.0,172820004263,0.0,0.0,1.0,0.0,0,05016203017il,il,0
19,050162030170002,1015,78.9,0.6,5.1,2.6,0.2,172820004263,0.0,0.0,1.0,0.0,0,05016203017il,il,0
21,050162030170002,973,76.2,0.0,7.6,2.1,0.7,172820004263,0.73,0.27,0.0,0.64,0,05016203017il,il,1
17,050162070170001,1854,36.6,4.7,22.7,46.1,0.5,172409005030,0.0,0.0,1.0,0.0,0,05016207017il,il,0
18,050162070170001,1830,36.9,4.5,20.9,43.7,0.5,172409005030,0.0,0.0,1.0,0.0,0,05016207017il,il,0
19,050162070170001,1852,38.3,5.0,20.4,41.6,0.8,172409005030,0.0,0.0,1.0,0.0,0,05016207017il,il,0
21,050162070170001,1834,40.0,4.5,21.3,27.5,0.8,172409005030,0.7,0.3,0.0,0.65,0,05016207017il,il,1
17,050162070170003,2401,84.0,0.5,8.4,7.6,0.1,172409005031,0.0,0.0,1.0,0.0,0,05016207017il,il,0
18,050162070170003,2397,85.0,0.6,8.1,7.3,0.4,172409005031,0.0,0.0,1.0,0.0,0,05016207017il,il,0
19,050162070170003,2391,85.5,0.6,8.2,6.4,0.6,172409005031,0.0,0.0,1.0,0.0,0,05016207017il,il,0
21,050162070170003,2356,85.8,0.6,8.3,5.2,0.9,172409005031,0.7,0.3,0.0,0.65,0,05016207017il,il,1
17,050162070170004,1995,45.5,2.9,38.0,38.0,0.7,172409005032,0.0,0.0,1.0,0.0,0,05016207017il,il,0
18,050162070170004,2059,45.2,2.9,38.0,34.9,0.7,172409005032,0.0,0.0,1.0,0.0,0,05016207017il,il,0
19,050162070170004,2078,43.3,3.4,39.7,31.9,1.1,172409005032,0.0,0.0,1.0,0.0,0,05016207017il,il,0
21,050162070170004,1969,42.0,3.5,42.1,23.1,1.0,172409005032,0.7,0.3,0.0,0.65,0,05016207017il,il,1
17,050162110170001,2313,50.6,3.8,16.4,27.2,0.1,173045003165,0.0,0.0,1.0,0.0,0,05016211017il,il,0
18,050162110170001,2349,48.2,4.9,16.8,26.9,0.4,173045003165,0.0,0.0,1.0,0.0,0,05016211017il,il,0
19,050162110170001,2334,46.9,4.3,17.5,27.9,1.2,173045003165,0.0,0.0,1.0,0.0,0,05016211017il,il,0
21,050162110170001,2375,45.9,3.6,18.2,26.8,0.7,173045003165,0.8,0.2,0.0,0.6,0,05016211017il,il,1
17,050162110170002,2687,60.5,1.9,9.3,15.3,0.3,173045003168,0.0,0.0,1.0,0.0,0,05016211017il,il,0
18,050162110170002,2594,55.5,2.3,10.7,15.0,0.5,173045003168,0.0,0.0,1.0,0.0,0,05016211017il,il,0
19,050162110170002,2576,54.1,2.5,10.4,15.1,0.9,173045003168,0.0,0.0,1.0,0.0,0,05016211017il,il,0
21,050162110170002,2583,50.8,3.1,10.3,16.6,0.9,173045003168,0.8,0.2,0.0,0.6,0,05016211017il,il,1
17,050162110170003,2626,41.0,4.8,44.1,53.5,1.9,173045003166,0.0,0.0,1.0,0.0,0,05016211017il,il,0
18,050162110170003,2587,38.7,5.2,45.3,55.0,0.8,173045003166,0.0,0.0,1.0,0.0,0,05016211017il,il,0
19,050162110170003,2566,38.3,5.0,46.1,55.0,2.2,173045003166,0.0,0.0,1.0,0.0,0,05016211017il,il,0
21,050162110170003,2569,36.5,5.2,47.5,56.2,1.7,173045003166,0.8,0.2,0.0,0.6,0,05016211017il,il,1
17,050162110170004,2147,51.6,5.6,21.9,33.2,0.5,173045003167,0.0,0.0,1.0,0.0,0,05016211017il,il,0
18,050162110170004,2116,49.8,5.6,22.4,31.6,0.6,173045003167,0.0,0.0,1.0,0.0,0,05016211017il,il,0
19,050162110170004,2095,48.5,5.5,23.3,32.8,1.4,173045003167,0.0,0.0,1.0,0.0,0,05016211017il,il,0
21,050162110170004,2187,47.4,5.6,24.6,33.7,0.6,173045003167,0.8,0.2,0.0,0.6,0,05016211017il,il,1
17,050162110170006,1855,33.7,12.2,30.2,49.6,0.2,173045003164,0.0,0.0,1.0,0.0,0,05016211017il,il,0
18,050162110170006,1907,32.6,11.9,31.3,49.6,0.5,173045003164,0.0,0.0,1.0,0.0,0,05016211017il,il,0
19,050162110170006,1959,31.3,11.9,32.4,50.6,1.7,173045003164,0.0,0.0,1.0,0.0,0,05016211017il,il,0
21,050162110170006,1967,30.0,12.5,31.3,49.6,0.7,173045003164,0.8,0.2,0.0,0.6,0,05016211017il,il,1
17,050162140170002,1918,42.9,2.9,42.3,34.5,0.8,170417000111,0.0,0.0,1.0,0.0,0,05016214017il,il,0
18,050162140170002,1935,41.2,2.3,43.7,28.2,0.5,170417000111,0.0,0.0,1.0,0.0,0,05016214017il,il,0
19,050162140170002,1944,40.9,1.9,44.0,28.7,2.1,170417000111,0.0,0.0,1.0,0.0,0,05016214017il,il,0
21,050162140170002,1898,39.5,2.2,45.7,40.6,0.6,170417000111,0.2,0.3,0.5,0.4,0,05016214017il,il,1
17,050162140170004,1895,72.1,1.6,13.8,12.4,0.4,170417000113,0.0,0.0,1.0,0.0,0,05016214017il,il,0
18,050162140170004,1864,70.6,1.5,14.3,11.5,0.3,170417000113,0.0,0.0,1.0,0.0,0,05016214017il,il,0
19,050162140170004,1898,70.9,1.6,14.4,11.6,0.6,170417000113,0.0,0.0,1.0,0.0,0,05016214017il,il,0
21,050162140170004,1966,69.9,1.3,15.7,16.5,0.6,170417000113,0.3,0.3,0.4,0.45,0,05016214017il,il,1
17,050162140170005,2152,75.8,1.1,12.1,9.4,1.1,170417000114,0.0,0.0,1.0,0.0,0,05016214017il,il,0
18,050162140170005,2150,75.0,1.2,13.0,7.5,0.6,170417000114,0.0,0.0,1.0,0.0,0,05016214017il,il,0
19,050162140170005,2133,74.8,1.2,13.1,6.8,0.8,170417000114,0.0,0.0,1.0,0.0,0,05016214017il,il,0
21,050162140170005,2130,73.1,1.6,14.3,13.2,0.5,170417000114,0.3,0.3,0.4,0.45,0,05016214017il,il,1
17,050162140170006,1726,31.1,2.5,59.4,41.2,0.6,170417000117,0.0,0.0,1.0,0.0,0,05016214017il,il,0
18,050162140170006,1718,28.0,2.4,62.3,38.7,0.8,170417000117,0.0,0.0,1.0,0.0,0,05016214017il,il,0
19,050162140170006,1739,26.7,2.5,63.1,36.6,1.9,170417000117,0.0,0.0,1.0,0.0,0,05016214017il,il,0
21,050162140170006,1708,25.3,2.5,64.5,46.9,1.4,170417000117,0.2,0.6,0.2,0.7,0,05016214017il,il,1
17,050162140170007,1925,52.6,2.9,35.8,26.4,0.9,170417000115,0.0,0.0,1.0,0.0,0,05016214017il,il,0
18,050162140170007,1900,51.0,2.6,36.3,20.3,0.4,170417000115,0.0,0.0,1.0,0.0,0,05016214017il,il,0
19,050162140170007,1863,50.5,3.1,36.3,20.7,2.1,170417000115,0.0,0.0,1.0,0.0,0,05016214017il,il,0
21,050162140170007,1932,49.8,3.1,36.5,31.2,1.1,170417000115,0.3,0.3,0.4,0.45,0,05016214017il,il,1
17,050162140170008,1968,59.3,1.7,26.5,18.2,1.1,170417000110,0.0,0.0,1.0,0.0,0,05016214017il,il,0
18,050162140170008,2004,58.0,1.6,28.1,16.3,0.7,170417000110,0.0,0.0,1.0,0.0,0,05016214017il,il,0
19,050162140170008,1981,57.8,1.9,28.2,15.5,1.6,170417000110,0.0,0.0,1.0,0.0,0,05016214017il,il,0
21,050162140170008,1942,54.0,1.8,31.0,24.1,1.0,170417000110,0.3,0.3,0.4,0.45,0,05016214017il,il,1
17,050162190170002,2030,39.6,9.7,12.5,31.8,0.0,172853002986,0.0,0.0,1.0,0.0,0,05016219017il,il,0
18,050162190170002,2059,38.5,9.2,12.8,31.8,0.4,172853002986,0.0,0.0,1.0,0.0,0,05016219017il,il,0
19,050162190170002,2068,38.0,8.6,13.9,32.0,1.9,172853002986,0.0,0.0,1.0,0.0,0,05016219017il,il,0
21,050162190170002,2021,36.6,7.8,16.1,21.5,1.2,172853002986,0.3,0.7,0.0,0.85,0,05016219017il,il,1
17,050162190170003,2486,44.9,3.9,16.0,31.5,0.4,172853002988,0.0,0.0,1.0,0.0,0,05016219017il,il,0
18,050162190170003,2435,43.8,4.4,15.2,30.6,0.3,172853002988,0.0,0.0,1.0,0.0,0,05016219017il,il,0
19,050162190170003,2464,43.3,4.7,14.3,30.1,1.5,172853002988,0.0,0.0,1.0,0.0,0,05016219017il,il,0
21,050162190170003,2478,43.7,5.2,13.4,20.9,0.8,172853002988,0.3,0.7,0.0,0.85,0,05016219017il,il,1
17,050162250170001,2010,77.2,0.5,4.7,6.1,0.0,172901003042,0.0,0.0,1.0,0.0,0,05016225017il,il,0
18,050162250170001,1988,74.9,0.7,4.8,5.8,0.0,172901003042,0.0,0.0,1.0,0.0,0,05016225017il,il,0
19,050162250170001,2023,56.0,0.3,3.9,4.8,0.9,172901003042,0.0,0.0,1.0,0.0,0,05016225017il,il,0
21,050162250170001,1978,71.4,0.5,5.4,4.7,0.7,172901003042,0.91,0.09,0.0,0.55,0,05016225017il,il,1
17,050162250170002,2972,63.7,1.7,12.5,19.9,0.1,172901003043,0.0,0.0,1.0,0.0,0,05016225017il,il,0
18,050162250170002,3067,62.8,1.6,13.2,19.9,0.1,172901003043,0.0,0.0,1.0,0.0,0,05016225017il,il,0
19,050162250170002,3078,47.7,1.1,10.3,18.0,1.2,172901003043,0.0,0.0,1.0,0.0,0,05016225017il,il,0
21,050162250170002,3074,60.9,1.3,13.8,16.7,0.7,172901003043,0.73,0.27,0.0,0.64,0,05016225017il,il,1
17,060162000130001,3294,53.9,22.5,11.3,19.2,0.1,172928003070,0.0,0.0,1.0,0.0,0,06016200013il,il,0
18,060162000130001,3370,53.5,21.4,12.1,21.5,0.5,172928003070,0.0,0.0,1.0,0.0,0,06016200013il,il,0
19,060162000130001,3398,55.6,19.7,11.9,19.2,2.4,172928003070,0.0,0.0,1.0,0.0,0,06016200013il,il,0
21,060162000130001,3364,56.4,18.1,13.1,16.0,1.6,172928003070,1.0,0.0,0.0,0.5,0,06016200013il,il,1
17,060162010170001,3456,1.5,1.7,96.2,92.3,8.0,172688002871,0.0,0.0,1.0,0.0,0,06016201017il,il,0
18,060162010170001,3485,1.1,1.4,97.0,92.2,4.6,172688002871,0.0,0.0,1.0,0.0,0,06016201017il,il,0
19,060162010170001,3476,1.2,1.5,95.9,90.9,6.5,172688002871,0.0,0.0,1.0,0.0,0,06016201017il,il,0
21,060162010170001,3186,1.7,1.5,95.6,90.9,4.9,172688002871,1.0,0.0,0.0,0.5,0,06016201017il,il,1
17,060162010170002,3518,10.1,6.8,80.6,82.6,3.0,172688002872,0.0,0.0,1.0,0.0,0,06016201017il,il,0
18,060162010170002,3539,9.4,6.6,81.3,81.2,1.9,172688002872,0.0,0.0,1.0,0.0,0,06016201017il,il,0
19,060162010170002,3569,8.5,7.0,81.5,80.5,5.5,172688002872,0.0,0.0,1.0,0.0,0,06016201017il,il,0
21,060162010170002,3357,5.2,4.4,88.4,80.2,3.6,172688002872,1.0,0.0,0.0,0.5,0,06016201017il,il,1
17,060162010170003,1209,1.6,1.6,96.3,95.0,0.2,172688005044,0.0,0.0,1.0,0.0,0,06016201017il,il,0
18,060162010170003,1182,2.2,2.2,92.7,95.4,0.0,172688005044,0.0,0.0,1.0,0.0,0,06016201017il,il,0
19,060162010170003,1242,3.1,2.0,94.0,93.7,1.3,172688005044,0.0,0.0,1.0,0.0,0,06016201017il,il,0
21,060162010170003,1100,8.3,1.6,89.3,83.5,1.5,172688005044,0.9,0.1,0.0,0.55,0,06016201017il,il,1
17,060162040170001,3980,72.8,4.0,19.1,14.2,0.1,172388002601,0.0,0.0,1.0,0.0,0,06016204017il,il,0
18,060162040170001,4000,72.9,3.7,19.3,12.2,0.2,172388002601,0.0,0.0,1.0,0.0,0,06016204017il,il,0
19,060162040170001,4050,72.0,3.5,20.2,11.8,0.9,172388002601,0.0,0.0,1.0,0.0,0,06016204017il,il,0
21,060162040170001,3975,69.6,3.1,22.5,11.1,0.9,172388002601,0.8,0.2,0.0,0.6,0,06016204017il,il,1
17,060162080170001,1619,55.5,5.7,34.2,20.0,0.7,173402003496,0.0,0.0,1.0,0.0,0,06016208017il,il,0
18,060162080170001,1615,52.8,5.6,36.4,14.4,0.9,173402003496,0.0,0.0,1.0,0.0,0,06016208017il,il,0
19,060162080170001,1636,53.0,5.2,36.6,11.7,1.4,173402003496,0.0,0.0,1.0,0.0,0,06016208017il,il,0
21,060162080170001,1624,52.0,4.6,37.5,9.4,0.2,173402003496,1.0,0.0,0.0,0.5,0,06016208017il,il,1
17,060162090170001,1622,1.8,44.0,52.2,62.8,1.8,173291003406,0.0,0.0,1.0,0.0,0,06016209017il,il,0
18,060162090170001,1620,2.1,41.5,54.1,45.0,0.7,173291003406,0.0,0.0,1.0,0.0,0,06016209017il,il,0
19,060162090170001,1660,1.4,40.8,55.9,45.8,7.2,173291003406,0.0,0.0,1.0,0.0,0,06016209017il,il,0
21,060162090170001,1559,1.7,36.9,60.1,39.4,3.4,173291003406,0.5,0.5,0.0,0.75,0,06016209017il,il,1
17,060162090170002,1850,2.6,47.1,44.3,24.6,1.4,173291003407,0.0,0.0,1.0,0.0,0,06016209017il,il,0
18,060162090170002,1797,2.1,47.2,47.8,17.9,1.1,173291003407,0.0,0.0,1.0,0.0,0,06016209017il,il,0
19,060162090170002,1852,1.8,43.1,53.1,25.3,5.3,173291003407,0.0,0.0,1.0,0.0,0,06016209017il,il,0
21,060162090170002,1792,0.9,39.8,57.1,31.9,2.8,173291003407,0.3,0.7,0.0,0.85,0,06016209017il,il,1
17,060162090170003,742,5.3,28.7,61.2,38.7,0.0,173291005781,0.0,0.0,1.0,0.0,0,06016209017il,il,0
18,060162090170003,792,5.1,25.5,62.9,23.9,0.0,173291005781,0.0,0.0,1.0,0.0,0,06016209017il,il,0
19,060162090170003,822,5.2,23.0,65.3,30.7,0.2,173291005781,0.0,0.0,1.0,0.0,0,06016209017il,il,0
21,060162090170003,863,5.2,19.8,69.3,17.8,0.1,173291005781,0.4,0.6,0.0,0.8,0,06016209017il,il,1
17,060162120160001,1781,40.2,1.4,52.5,53.2,0.7,172274002520,0.0,0.0,1.0,0.0,0,06016212016il,il,0
18,060162120160001,1824,40.0,1.4,52.7,51.4,0.7,172274002520,0.0,0.0,1.0,0.0,0,06016212016il,il,0
19,060162120160001,1813,40.7,1.3,51.5,53.8,3.1,172274002520,0.0,0.0,1.0,0.0,0,06016212016il,il,0
21,060162120160001,1772,38.1,1.4,55.5,41.0,1.7,172274002520,0.4,0.6,0.0,0.8,0,06016212016il,il,1
17,060162120160002,1513,15.4,1.9,78.6,58.2,1.1,172274002522,0.0,0.0,1.0,0.0,0,06016212016il,il,0
18,060162120160002,1575,15.6,1.8,78.3,61.5,1.0,172274002522,0.0,0.0,1.0,0.0,0,06016212016il,il,0
19,060162120160002,1606,14.3,1.9,79.9,60.9,3.5,172274002522,0.0,0.0,1.0,0.0,0,06016212016il,il,0
21,060162120160002,1649,12.7,1.5,82.3,45.8,2.3,172274002522,0.4,0.6,0.0,0.8,0,06016212016il,il,1
17,060162340160001,846,70.3,0.4,22.2,32.4,0.5,173372003469,0.0,0.0,1.0,0.0,0,06016234016il,il,0
18,060162340160001,860,69.3,0.0,22.7,25.0,0.2,173372003469,0.0,0.0,1.0,0.0,0,06016234016il,il,0
19,060162340160001,839,68.2,0.0,23.5,30.4,1.2,173372003469,0.0,0.0,1.0,0.0,0,06016234016il,il,0
21,060162340160001,811,64.7,0.0,24.9,31.6,0.4,173372003469,1.0,0.0,0.0,0.5,0,06016234016il,il,1
17,060164010260001,890,45.7,2.7,48.0,48.1,1.2,171410001761,0.0,0.0,1.0,0.0,0,06016401026il,il,0
18,060164010260001,931,45.0,2.6,49.0,43.1,0.8,171410001761,0.0,0.0,1.0,0.0,0,06016401026il,il,0
19,060164010260001,952,41.7,2.4,52.0,45.8,2.9,171410001761,0.0,0.0,1.0,0.0,0,06016401026il,il,0
21,060164010260001,967,36.3,2.3,57.0,44.2,2.4,171410001761,0.55,0.45,0.0,0.73,0,06016401026il,il,1
17,070162050170001,1848,0.5,78.7,19.5,9.6,1.1,173897003955,0.0,0.0,1.0,0.0,0,07016205017il,il,0
18,070162050170001,1738,0.0,77.2,21.5,53.6,0.6,173897003955,0.0,0.0,1.0,0.0,0,07016205017il,il,0
19,070162050170001,1649,0.2,73.6,24.4,64.1,12.7,173897003955,0.0,0.0,1.0,0.0,0,07016205017il,il,0
21,070162050170001,1475,0.0,67.4,29.4,87.7,10.6,173897003955,0.0,1.0,0.0,1.0,0,07016205017il,il,1
17,070162050170002,1208,0.6,96.8,2.1,7.1,1.0,173897003954,0.0,0.0,1.0,0.0,0,07016205017il,il,0
18,070162050170002,1172,0.0,95.9,2.9,55.7,1.5,173897003954,0.0,0.0,1.0,0.0,0,07016205017il,il,0
19,070162050170002,1089,0.4,96.1,3.0,97.3,11.2,173897003954,0.0,0.0,1.0,0.0,0,07016205017il,il,0
21,070162050170002,999,0.0,94.7,4.1,77.4,5.6,173897003954,0.0,1.0,0.0,1.0,0,07016205017il,il,1
17,070162050170003,1796,2.7,83.4,11.5,8.5,0.3,173897003956,0.0,0.0,1.0,0.0,0,07016205017il,il,0
18,070162050170003,1730,3.0,83.2,11.6,61.8,0.4,173897003956,0.0,0.0,1.0,0.0,0,07016205017il,il,0
19,070162050170003,1780,1.7,83.0,12.7,99.2,6.3,173897003956,0.0,0.0,1.0,0.0,0,07016205017il,il,0
21,070162050170003,1838,1.1,82.3,13.1,75.0,2.1,173897003956,0.0,1.0,0.0,1.0,0,07016205017il,il,1
17,070162060170001,1654,4.1,44.5,47.5,85.7,0.6,170642000312,0.0,0.0,1.0,0.0,0,07016206017il,il,0
18,070162060170001,1681,3.7,43.1,49.0,85.9,0.7,170642000312,0.0,0.0,1.0,0.0,0,07016206017il,il,0
19,070162060170001,1642,2.9,40.1,51.5,86.2,4.6,170642000312,0.0,0.0,1.0,0.0,0,07016206017il,il,0
21,070162060170001,1631,2.6,37.2,55.4,73.8,1.7,170642000312,0.9,0.1,0.0,0.55,0,07016206017il,il,1
17,070162060170002,1295,17.6,58.1,17.8,74.6,2.3,170642000313,0.0,0.0,1.0,0.0,0,07016206017il,il,0
18,070162060170002,1266,16.0,55.7,20.9,77.4,1.5,170642000313,0.0,0.0,1.0,0.0,0,07016206017il,il,0
19,070162060170002,1225,13.6,53.7,23.8,78.2,6.9,170642000313,0.0,0.0,1.0,0.0,0,07016206017il,il,0
21,070162060170002,1151,12.0,53.7,27.2,69.9,4.5,170642000313,0.8,0.2,0.0,0.6,0,07016206017il,il,1
17,070162100170001,1360,81.7,1.3,10.5,12.6,0.3,172250002508,0.0,0.0,1.0,0.0,0,07016210017il,il,0
18,070162100170001,1404,80.8,0.9,11.4,13.1,0.1,172250002508,0.0,0.0,1.0,0.0,0,07016210017il,il,0
19,070162100170001,1373,81.1,1.0,11.0,11.9,0.9,172250002508,0.0,0.0,1.0,0.0,0,07016210017il,il,0
21,070162100170001,1390,80.7,0.7,11.3,13.4,0.9,172250002508,0.8,0.0,0.2,0.4,0,07016210017il,il,1
17,070162150170001,1358,2.2,64.4,32.0,85.1,0.3,173894003952,0.0,0.0,1.0,0.0,0,07016215017il,il,0
18,070162150170001,1452,2.4,67.8,28.0,99.6,0.4,173894003952,0.0,0.0,1.0,0.0,0,07016215017il,il,0
19,070162150170001,1312,1.8,66.5,30.0,70.7,5.4,173894003952,0.0,0.0,1.0,0.0,0,07016215017il,il,0
21,070162150170001,1259,2.0,63.2,31.2,73.7,5.2,173894003952,0.18,0.82,0.0,0.91,0,07016215017il,il,1
17,070162150170002,1740,11.8,64.5,18.5,66.4,0.5,173894003953,0.0,0.0,1.0,0.0,0,07016215017il,il,0
18,070162150170002,1880,12.8,63.1,19.9,95.2,0.8,173894003953,0.0,0.0,1.0,0.0,0,07016215017il,il,0
19,070162150170002,1821,11.3,62.7,21.7,65.1,3.7,173894003953,0.0,0.0,1.0,0.0,0,07016215017il,il,0
21,070162150170002,1840,9.9,61.0,24.0,47.2,4.0,173894003953,0.18,0.82,0.0,0.91,0,07016215017il,il,1
17,070162170160001,1831,38.4,13.3,40.8,41.6,1.1,170402000088,0.0,0.0,1.0,0.0,0,07016217016il,il,0
18,070162170160001,1909,33.7,12.2,50.3,65.4,1.7,170402000088,0.0,0.0,1.0,0.0,0,07016217016il,il,0
19,070162170160001,1922,34.0,11.7,45.9,64.0,3.1,170402000088,0.0,0.0,1.0,0.0,0,07016217016il,il,0
21,070162170160001,1869,32.7,10.6,52.0,52.3,1.7,170402000088,0.5,0.5,0.0,0.75,0,07016217016il,il,1
17,070162180160001,1792,8.1,31.9,57.7,99.6,0.6,170654000342,0.0,0.0,1.0,0.0,0,07016218016il,il,0
18,070162180160001,1813,7.3,32.1,58.3,86.4,1.1,170654000342,0.0,0.0,1.0,0.0,0,07016218016il,il,0
19,070162180160001,1809,8.4,30.1,59.7,84.0,4.6,170654000342,0.0,0.0,1.0,0.0,0,07016218016il,il,0
21,070162180160001,1757,6.9,27.0,63.2,82.5,2.8,170654000342,1.0,0.0,0.0,0.5,0,07016218016il,il,1
17,070162180160004,1575,46.2,27.9,20.9,99.4,0.2,170654000343,0.0,0.0,1.0,0.0,0,07016218016il,il,0
18,070162180160004,1624,46.9,26.2,21.8,59.5,0.4,170654000343,0.0,0.0,1.0,0.0,0,07016218016il,il,0
19,070162180160004,1640,45.2,25.4,23.8,62.7,2.8,170654000343,0.0,0.0,1.0,0.0,0,07016218016il,il,0
21,070162180160004,1588,45.2,24.1,25.1,60.9,2.6,170654000343,1.0,0.0,0.0,0.5,0,07016218016il,il,1
17,070162180160007,1723,49.3,24.3,23.0,99.5,0.2,170654000339,0.0,0.0,1.0,0.0,0,07016218016il,il,0
18,070162180160007,1744,45.7,24.4,26.2,58.1,0.5,170654000339,0.0,0.0,1.0,0.0,0,07016218016il,il,0
19,070162180160007,1755,42.3,25.1,28.7,62.8,2.7,170654000339,0.0,0.0,1.0,0.0,0,07016218016il,il,0
21,070162180160007,1777,42.9,22.2,31.1,61.7,2.3,170654000339,1.0,0.0,0.0,0.5,0,07016218016il,il,1
17,070162200170001,1779,64.6,2.1,25.4,49.7,0.7,173327003446,0.0,0.0,1.0,0.0,0,07016220017il,il,0
18,070162200170001,1797,42.4,1.4,51.6,51.8,1.2,173327003446,0.0,0.0,1.0,0.0,0,07016220017il,il,0
19,070162200170001,1841,56.9,1.6,36.9,40.6,1.8,173327003446,0.0,0.0,1.0,0.0,0,07016220017il,il,0
21,070162200170001,1956,36.8,1.5,57.0,47.6,0.9,173327003446,0.0,1.0,0.0,1.0,0,07016220017il,il,1
17,070162270170002,1046,1.7,93.0,4.0,74.8,0.5,173342003458,0.0,0.0,1.0,0.0,0,07016227017il,il,0
18,070162270170002,1045,1.8,93.6,3.7,76.0,2.1,173342003458,0.0,0.0,1.0,0.0,0,07016227017il,il,0
19,070162270170002,1053,1.5,92.6,4.1,74.0,5.9,173342003458,0.0,0.0,1.0,0.0,0,07016227017il,il,0
21,070162270170002,2430,1.5,85.2,9.5,99.7,1.5,173342003458,0.55,0.45,0.0,0.73,0,07016227017il,il,1
17,070162280160001,1425,19.9,25.5,49.4,41.4,1.3,170705000364,0.0,0.0,1.0,0.0,0,07016228016il,il,0
18,070162280160001,1405,17.7,23.2,54.0,33.0,1.2,170705000364,0.0,0.0,1.0,0.0,0,07016228016il,il,0
19,070162280160001,1417,15.6,22.9,55.8,36.8,3.7,170705000364,0.0,0.0,1.0,0.0,0,07016228016il,il,0
21,070162280160001,1376,12.8,23.7,59.6,32.3,2.1,170705000364,0.6,0.3,0.1,0.6,0,07016228016il,il,1
17,070162280160002,1100,47.2,26.1,18.5,31.9,0.8,170705000367,0.0,0.0,1.0,0.0,0,07016228016il,il,0
18,070162280160002,1049,43.9,26.7,19.6,25.9,1.0,170705000367,0.0,0.0,1.0,0.0,0,07016228016il,il,0
19,070162280160002,970,45.3,24.6,20.5,28.9,4.6,170705000367,0.0,0.0,1.0,0.0,0,07016228016il,il,0
21,070162280160002,1025,41.4,26.3,22.7,25.7,2.3,170705000367,0.6,0.4,0.0,0.7,0,07016228016il,il,1
17,070162280160003,1110,0.8,89.0,4.8,56.1,2.5,170705000365,0.0,0.0,1.0,0.0,0,07016228016il,il,0
18,070162280160003,1183,0.0,90.3,4.5,48.4,3.4,170705000365,0.0,0.0,1.0,0.0,0,07016228016il,il,0
19,070162280160003,1146,0.4,90.4,4.6,55.6,6.3,170705000365,0.0,0.0,1.0,0.0,0,07016228016il,il,0
21,070162280160003,1179,0.0,91.3,4.5,61.5,5.1,170705000365,0.9,0.1,0.0,0.55,0,07016228016il,il,1
17,070162280160004,1324,61.3,8.9,20.2,28.9,0.5,170705000366,0.0,0.0,1.0,0.0,0,07016228016il,il,0
18,070162280160004,1290,59.1,10.3,21.2,27.8,0.7,170705000366,0.0,0.0,1.0,0.0,0,07016228016il,il,0
19,070162280160004,1362,54.7,13.9,22.5,28.5,1.6,170705000366,0.0,0.0,1.0,0.0,0,07016228016il,il,0
21,070162280160004,1438,50.1,12.9,27.2,27.3,0.8,170705000366,0.7,0.3,0.0,0.65,0,07016228016il,il,1
17,070162290160001,1724,64.4,6.6,26.7,38.5,0.6,172922003059,0.0,0.0,1.0,0.0,0,07016229016il,il,0
18,070162290160001,1823,62.5,6.9,28.7,36.3,0.6,172922003059,0.0,0.0,1.0,0.0,0,07016229016il,il,0
19,070162290160001,1841,59.0,6.5,31.9,39.6,2.7,172922003059,0.0,0.0,1.0,0.0,0,07016229016il,il,0
21,070162290160001,1815,55.5,5.8,35.9,37.1,1.5,172922003059,1.0,0.0,0.0,0.5,0,07016229016il,il,1
17,070162300130001,3001,77.0,4.8,9.7,11.9,0.4,170840000459,0.0,0.0,1.0,0.0,0,07016230013il,il,0
18,070162300130001,2865,76.6,4.7,10.3,12.4,0.2,170840000459,0.0,0.0,1.0,0.0,0,07016230013il,il,0
19,070162300130001,2816,75.4,5.5,10.5,12.4,1.1,170840000459,0.0,0.0,1.0,0.0,0,07016230013il,il,0
21,070162300130001,2787,72.3,5.8,12.8,17.3,0.6,170840000459,0.9,0.1,0.0,0.55,0,07016230013il,il,1
17,070162300130002,2286,75.3,4.3,15.7,28.3,0.5,170840000458,0.0,0.0,1.0,0.0,0,07016230013il,il,0
18,070162300130002,2257,74.6,5.1,15.7,29.0,0.4,170840000458,0.0,0.0,1.0,0.0,0,07016230013il,il,0
19,070162300130002,2272,74.0,4.2,16.9,33.4,1.7,170840000458,0.0,0.0,1.0,0.0,0,07016230013il,il,0
21,070162300130002,2436,72.5,3.4,18.2,36.6,0.9,170840000458,0.9,0.1,0.0,0.55,0,07016230013il,il,1
